StimulusID,,,,,,,,Word,sum.p,A12YM8XYCDEA3.p,A2C0QNEIOSKAV5.p,A3SKEW89V5S0DI.p,A70L26UXLTGLC.p,AVXEDARJC5HLU.p,Switchboard
s_36,sw02667,sw02667,1,-1,sw02667u,TRUE,minNumSelected=1,it's,0,0,0,0,0,0,0
s_36,sw02667,sw02667,1,-1,sw02667u,TRUE,minNumSelected=1,about,0,0,0,0,0,0,0
s_36,sw02667,sw02667,1,-1,sw02667u,TRUE,minNumSelected=1,eight,0.6,1,0,1,1,0,1
s_36,sw02667,sw02667,1,-1,sw02667u,TRUE,minNumSelected=1,dollars,0.8,1,1,1,1,0,0
s_36,sw02667,sw02667,1,-1,sw02667u,TRUE,minNumSelected=1,a,0,0,0,0,0,0,-
s_36,sw02667,sw02667,1,-1,sw02667u,TRUE,minNumSelected=1,month,0.2,1,0,0,0,0,0
s_37,sw02672,sw02672,1,-1,sw02672u,TRUE,minNumSelected=1,right,0,0,0,0,0,0,-
s_37,sw02672,sw02672,1,-1,sw02672u,TRUE,minNumSelected=1,now,0,0,0,0,0,0,0
s_37,sw02672,sw02672,1,-1,sw02672u,TRUE,minNumSelected=1,they've,0,0,0,0,0,0,0
s_37,sw02672,sw02672,1,-1,sw02672u,TRUE,minNumSelected=1,got,0,0,0,0,0,0,0
s_37,sw02672,sw02672,1,-1,sw02672u,TRUE,minNumSelected=1,a,0,0,0,0,0,0,0
s_37,sw02672,sw02672,1,-1,sw02672u,TRUE,minNumSelected=1,kind,0,0,0,0,0,0,0
s_37,sw02672,sw02672,1,-1,sw02672u,TRUE,minNumSelected=1,of,0,0,0,0,0,0,0
s_37,sw02672,sw02672,1,-1,sw02672u,TRUE,minNumSelected=1,a,0,0,0,0,0,0,-
s_37,sw02672,sw02672,1,-1,sw02672u,TRUE,minNumSelected=1,central,0.8,1,0,1,1,1,1
s_37,sw02672,sw02672,1,-1,sw02672u,TRUE,minNumSelected=1,location,1,1,1,1,1,1,1
s_37,sw02672,sw02672,1,-1,sw02672u,TRUE,minNumSelected=1,off,0.2,1,0,0,0,0,-
s_37,sw02672,sw02672,1,-1,sw02672u,TRUE,minNumSelected=1,of,0,0,0,0,0,0,-
s_37,sw02672,sw02672,1,-1,sw02672u,TRUE,minNumSelected=1,the,0,0,0,0,0,0,-
s_37,sw02672,sw02672,1,-1,sw02672u,TRUE,minNumSelected=1,main,0.4,1,1,0,0,0,0
s_37,sw02672,sw02672,1,-1,sw02672u,TRUE,minNumSelected=1,highway,0.6,1,1,1,0,0,0
s_38,sw02703,sw02703,1,-1,sw02703u,TRUE,minNumSelected=1,uh,0,0,0,0,0,0,-
s_38,sw02703,sw02703,1,-1,sw02703u,TRUE,minNumSelected=1,actually,0,0,0,0,0,0,-
s_38,sw02703,sw02703,1,-1,sw02703u,TRUE,minNumSelected=1,i'm,0,0,0,0,0,0,0
s_38,sw02703,sw02703,1,-1,sw02703u,TRUE,minNumSelected=1,a,0,0,0,0,0,0,-
s_38,sw02703,sw02703,1,-1,sw02703u,TRUE,minNumSelected=1,Red,1,1,1,1,1,1,1
s_38,sw02703,sw02703,1,-1,sw02703u,TRUE,minNumSelected=1,Sox,1,1,1,1,1,1,1
s_38,sw02703,sw02703,1,-1,sw02703u,TRUE,minNumSelected=1,fan,0.8,1,1,1,1,0,1
s_38,sw02703,sw02703,1,-1,sw02703u,TRUE,minNumSelected=1,more,0,0,0,0,0,0,0
s_38,sw02703,sw02703,1,-1,sw02703u,TRUE,minNumSelected=1,than,0,0,0,0,0,0,-
s_38,sw02703,sw02703,1,-1,sw02703u,TRUE,minNumSelected=1,anything,0,0,0,0,0,0,0
s_39,sw02708,sw02708,1,-1,sw02708u,TRUE,minNumSelected=1,surprisingly,0,0,0,0,0,0,-
s_39,sw02708,sw02708,1,-1,sw02708u,TRUE,minNumSelected=1,no,0.2,0,1,0,0,0,-
s_39,sw02708,sw02708,1,-1,sw02708u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,-
s_39,sw02708,sw02708,1,-1,sw02708u,TRUE,minNumSelected=1,would,0,0,0,0,0,0,-
s_39,sw02708,sw02708,1,-1,sw02708u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,0
s_39,sw02708,sw02708,1,-1,sw02708u,TRUE,minNumSelected=1,would,0,0,0,0,0,0,0
s_39,sw02708,sw02708,1,-1,sw02708u,TRUE,minNumSelected=1,cut,0.6,1,1,0,1,0,0
s_39,sw02708,sw02708,1,-1,sw02708u,TRUE,minNumSelected=1,the,0,0,0,0,0,0,-
s_39,sw02708,sw02708,1,-1,sw02708u,TRUE,minNumSelected=1,prison,1,1,1,1,1,1,1
s_39,sw02708,sw02708,1,-1,sw02708u,TRUE,minNumSelected=1,systems,0.8,1,1,0,1,1,1
s_39,sw02708,sw02708,1,-1,sw02708u,TRUE,minNumSelected=1,and,0,0,0,0,0,0,-
s_39,sw02708,sw02708,1,-1,sw02708u,TRUE,minNumSelected=1,let,0,0,0,0,0,0,0
s_39,sw02708,sw02708,1,-1,sw02708u,TRUE,minNumSelected=1,them,0,0,0,0,0,0,0
s_39,sw02708,sw02708,1,-1,sw02708u,TRUE,minNumSelected=1,self-support,0.4,0,0,1,1,0,1
s_40,sw02710,sw02710,1,-1,sw02710u,TRUE,minNumSelected=1,you,0,0,0,0,0,0,0
s_40,sw02710,sw02710,1,-1,sw02710u,TRUE,minNumSelected=1,can,0,0,0,0,0,0,0
s_40,sw02710,sw02710,1,-1,sw02710u,TRUE,minNumSelected=1,go,0,0,0,0,0,0,0
s_40,sw02710,sw02710,1,-1,sw02710u,TRUE,minNumSelected=1,in,0,0,0,0,0,0,-
s_40,sw02710,sw02710,1,-1,sw02710u,TRUE,minNumSelected=1,a,0,0,0,0,0,0,-
s_40,sw02710,sw02710,1,-1,sw02710u,TRUE,minNumSelected=1,bank,0.8,0,1,1,1,1,0
s_40,sw02710,sw02710,1,-1,sw02710u,TRUE,minNumSelected=1,and,0,0,0,0,0,0,-
s_40,sw02710,sw02710,1,-1,sw02710u,TRUE,minNumSelected=1,just,0,0,0,0,0,0,0
s_40,sw02710,sw02710,1,-1,sw02710u,TRUE,minNumSelected=1,hand,0,0,0,0,0,0,1
s_40,sw02710,sw02710,1,-1,sw02710u,TRUE,minNumSelected=1,them,0,0,0,0,0,0,0
s_40,sw02710,sw02710,1,-1,sw02710u,TRUE,minNumSelected=1,the,0,0,0,0,0,0,-
s_40,sw02710,sw02710,1,-1,sw02710u,TRUE,minNumSelected=1,Visa,0.6,0,1,1,0,1,0
s_40,sw02710,sw02710,1,-1,sw02710u,TRUE,minNumSelected=1,Card,0.4,0,1,0,0,1,0
s_40,sw02710,sw02710,1,-1,sw02710u,TRUE,minNumSelected=1,and,0,0,0,0,0,0,-
s_40,sw02710,sw02710,1,-1,sw02710u,TRUE,minNumSelected=1,say,0,0,0,0,0,0,0
s_40,sw02710,sw02710,1,-1,sw02710u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,0
s_40,sw02710,sw02710,1,-1,sw02710u,TRUE,minNumSelected=1,want,0,0,0,0,0,0,0
s_40,sw02710,sw02710,1,-1,sw02710u,TRUE,minNumSelected=1,a,0,0,0,0,0,0,-
s_40,sw02710,sw02710,1,-1,sw02710u,TRUE,minNumSelected=1,cash,0.8,1,1,1,1,0,1
s_40,sw02710,sw02710,1,-1,sw02710u,TRUE,minNumSelected=1,advance,0.8,1,1,1,1,0,1
s_41,sw02729,sw02729,1,-1,sw02729u,TRUE,minNumSelected=1,um,0,0,0,0,0,0,-
s_41,sw02729,sw02729,1,-1,sw02729u,TRUE,minNumSelected=1,see,0,0,0,0,0,0,-
s_41,sw02729,sw02729,1,-1,sw02729u,TRUE,minNumSelected=1,he,0.2,0,1,0,0,0,-
s_41,sw02729,sw02729,1,-1,sw02729u,TRUE,minNumSelected=1,it,0,0,0,0,0,0,-
s_41,sw02729,sw02729,1,-1,sw02729u,TRUE,minNumSelected=1,it,0,0,0,0,0,0,0
s_41,sw02729,sw02729,1,-1,sw02729u,TRUE,minNumSelected=1,was,0,0,0,0,0,0,0
s_41,sw02729,sw02729,1,-1,sw02729u,TRUE,minNumSelected=1,just,0,0,0,0,0,0,0
s_41,sw02729,sw02729,1,-1,sw02729u,TRUE,minNumSelected=1,over,0.2,0,1,0,0,0,-
s_41,sw02729,sw02729,1,-1,sw02729u,TRUE,minNumSelected=1,a,0,0,0,0,0,0,-
s_41,sw02729,sw02729,1,-1,sw02729u,TRUE,minNumSelected=1,year,0.6,0,1,1,0,1,1
s_41,sw02729,sw02729,1,-1,sw02729u,TRUE,minNumSelected=1,uh,0,0,0,0,0,0,-
s_41,sw02729,sw02729,1,-1,sw02729u,TRUE,minNumSelected=1,it,0,0,0,0,0,0,0
s_41,sw02729,sw02729,1,-1,sw02729u,TRUE,minNumSelected=1,was,0,0,0,0,0,0,0
s_41,sw02729,sw02729,1,-1,sw02729u,TRUE,minNumSelected=1,in,0,0,0,0,0,0,-
s_41,sw02729,sw02729,1,-1,sw02729u,TRUE,minNumSelected=1,March,1,1,1,1,1,1,0
s_41,sw02729,sw02729,1,-1,sw02729u,TRUE,minNumSelected=1,of,0,0,0,0,0,0,-
s_41,sw02729,sw02729,1,-1,sw02729u,TRUE,minNumSelected=1,last,0.6,1,1,0,1,0,1
s_41,sw02729,sw02729,1,-1,sw02729u,TRUE,minNumSelected=1,year,0.6,1,1,0,1,0,1
s_42,sw02734,sw02734,1,-1,sw02734u,TRUE,minNumSelected=1,oh,0,0,0,0,0,0,-
s_42,sw02734,sw02734,1,-1,sw02734u,TRUE,minNumSelected=1,yes,0.2,1,0,0,0,0,-
s_42,sw02734,sw02734,1,-1,sw02734u,TRUE,minNumSelected=1,yeah,0.2,0,1,0,0,0,-
s_42,sw02734,sw02734,1,-1,sw02734u,TRUE,minNumSelected=1,they,0,0,0,0,0,0,0
s_42,sw02734,sw02734,1,-1,sw02734u,TRUE,minNumSelected=1,just,0,0,0,0,0,0,0
s_42,sw02734,sw02734,1,-1,sw02734u,TRUE,minNumSelected=1,uh,0,0,0,0,0,0,-
s_42,sw02734,sw02734,1,-1,sw02734u,TRUE,minNumSelected=1,started,0.6,1,1,0,1,0,1
s_42,sw02734,sw02734,1,-1,sw02734u,TRUE,minNumSelected=1,it,0,0,0,0,0,0,0
s_42,sw02734,sw02734,1,-1,sw02734u,TRUE,minNumSelected=1,again,0.4,1,1,0,0,0,0
s_42,sw02734,sw02734,1,-1,sw02734u,TRUE,minNumSelected=1,too,0,0,0,0,0,0,0
s_42,sw02734,sw02734,1,-1,sw02734u,TRUE,minNumSelected=1,just,0,0,0,0,0,0,0
s_42,sw02734,sw02734,1,-1,sw02734u,TRUE,minNumSelected=1,late,0.2,0,0,1,0,0,1
s_42,sw02734,sw02734,1,-1,sw02734u,TRUE,minNumSelected=1,or,0,0,0,0,0,0,-
s_42,sw02734,sw02734,1,-1,sw02734u,TRUE,minNumSelected=1,within,0.2,1,0,0,0,0,-
s_42,sw02734,sw02734,1,-1,sw02734u,TRUE,minNumSelected=1,the,0,0,0,0,0,0,-
s_42,sw02734,sw02734,1,-1,sw02734u,TRUE,minNumSelected=1,past,0.6,0,0,1,1,1,1
s_42,sw02734,sw02734,1,-1,sw02734u,TRUE,minNumSelected=1,few,0.6,1,0,0,1,1,1
s_42,sw02734,sw02734,1,-1,sw02734u,TRUE,minNumSelected=1,years,1,1,1,1,1,1,1
s_43,sw02756,sw02756,1,-1,sw02756u,TRUE,minNumSelected=1,well,0,0,0,0,0,0,-
s_43,sw02756,sw02756,1,-1,sw02756u,TRUE,minNumSelected=1,we,0,0,0,0,0,0,0
s_43,sw02756,sw02756,1,-1,sw02756u,TRUE,minNumSelected=1,go,0.2,0,1,0,0,0,0
s_43,sw02756,sw02756,1,-1,sw02756u,TRUE,minNumSelected=1,to,0,0,0,0,0,0,-
s_43,sw02756,sw02756,1,-1,sw02756u,TRUE,minNumSelected=1,Maine,1,1,1,1,1,1,1
s_43,sw02756,sw02756,1,-1,sw02756u,TRUE,minNumSelected=1,every,0.2,1,0,0,0,0,-
s_43,sw02756,sw02756,1,-1,sw02756u,TRUE,minNumSelected=1,Fall,0.6,1,1,1,0,0,1
s_44,sw02790,sw02790,1,-1,sw02790u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,-
s_44,sw02790,sw02790,1,-1,sw02790u,TRUE,minNumSelected=1,guess,0.2,0,1,0,0,0,-
s_44,sw02790,sw02790,1,-1,sw02790u,TRUE,minNumSelected=1,the,0,0,0,0,0,0,-
s_44,sw02790,sw02790,1,-1,sw02790u,TRUE,minNumSelected=1,biggest,0.2,0,1,0,0,0,1
s_44,sw02790,sw02790,1,-1,sw02790u,TRUE,minNumSelected=1,one,0,0,0,0,0,0,0
s_44,sw02790,sw02790,1,-1,sw02790u,TRUE,minNumSelected=1,is,0,0,0,0,0,0,0
s_44,sw02790,sw02790,1,-1,sw02790u,TRUE,minNumSelected=1,number,0.2,0,0,0,1,0,0
s_44,sw02790,sw02790,1,-1,sw02790u,TRUE,minNumSelected=1,of,0.2,0,0,0,1,0,-
s_44,sw02790,sw02790,1,-1,sw02790u,TRUE,minNumSelected=1,women,1,1,1,1,1,1,1
s_44,sw02790,sw02790,1,-1,sw02790u,TRUE,minNumSelected=1,in,0.2,1,0,0,0,0,-
s_44,sw02790,sw02790,1,-1,sw02790u,TRUE,minNumSelected=1,the,0,0,0,0,0,0,-
s_44,sw02790,sw02790,1,-1,sw02790u,TRUE,minNumSelected=1,work,1,1,1,1,1,1,1
s_44,sw02790,sw02790,1,-1,sw02790u,TRUE,minNumSelected=1,force,1,1,1,1,1,1,0
s_45,sw02832,sw02832,1,-1,sw02832u,TRUE,minNumSelected=1,oh,0,0,0,0,0,0,-
s_45,sw02832,sw02832,1,-1,sw02832u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,-
s_45,sw02832,sw02832,1,-1,sw02832u,TRUE,minNumSelected=1,wouldn't,0.2,1,0,0,0,0,-
s_45,sw02832,sw02832,1,-1,sw02832u,TRUE,minNumSelected=1,know,0.4,1,1,0,0,0,-
s_45,sw02832,sw02832,1,-1,sw02832u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,-
s_45,sw02832,sw02832,1,-1,sw02832u,TRUE,minNumSelected=1,measured,1,1,1,1,1,1,-
s_45,sw02832,sw02832,1,-1,sw02832u,TRUE,minNumSelected=1,it,0,0,0,0,0,0,-
s_45,sw02832,sw02832,1,-1,sw02832u,TRUE,minNumSelected=1,one,0.2,1,0,0,0,0,-
s_45,sw02832,sw02832,1,-1,sw02832u,TRUE,minNumSelected=1,time,0.4,1,0,1,0,0,-
s_46,sw02866,sw02866,1,-1,sw02866u,TRUE,minNumSelected=1,uh,0,0,0,0,0,0,-
s_46,sw02866,sw02866,1,-1,sw02866u,TRUE,minNumSelected=1,most,0,0,0,0,0,0,0
s_46,sw02866,sw02866,1,-1,sw02866u,TRUE,minNumSelected=1,of,0,0,0,0,0,0,-
s_46,sw02866,sw02866,1,-1,sw02866u,TRUE,minNumSelected=1,it,0,0,0,0,0,0,0
s_46,sw02866,sw02866,1,-1,sw02866u,TRUE,minNumSelected=1,is,0,0,0,0,0,0,0
s_46,sw02866,sw02866,1,-1,sw02866u,TRUE,minNumSelected=1,from,0,0,0,0,0,0,-
s_46,sw02866,sw02866,1,-1,sw02866u,TRUE,minNumSelected=1,the,0,0,0,0,0,0,-
s_46,sw02866,sw02866,1,-1,sw02866u,TRUE,minNumSelected=1,radio,1,1,1,1,1,1,1
s_46,sw02866,sw02866,1,-1,sw02866u,TRUE,minNumSelected=1,uh,0,0,0,0,0,0,-
s_46,sw02866,sw02866,1,-1,sw02866u,TRUE,minNumSelected=1,and,0,0,0,0,0,0,-
s_46,sw02866,sw02866,1,-1,sw02866u,TRUE,minNumSelected=1,also,0,0,0,0,0,0,0
s_46,sw02866,sw02866,1,-1,sw02866u,TRUE,minNumSelected=1,from,0,0,0,0,0,0,-
s_46,sw02866,sw02866,1,-1,sw02866u,TRUE,minNumSelected=1,the,0,0,0,0,0,0,-
s_46,sw02866,sw02866,1,-1,sw02866u,TRUE,minNumSelected=1,news,0.8,1,0,1,1,1,1
s_46,sw02866,sw02866,1,-1,sw02866u,TRUE,minNumSelected=1,programs,0.8,1,1,0,1,1,1
s_46,sw02866,sw02866,1,-1,sw02866u,TRUE,minNumSelected=1,that,0,0,0,0,0,0,0
s_46,sw02866,sw02866,1,-1,sw02866u,TRUE,minNumSelected=1,we,0,0,0,0,0,0,0
s_46,sw02866,sw02866,1,-1,sw02866u,TRUE,minNumSelected=1,watch,0.6,1,1,0,1,0,0
s_46,sw02866,sw02866,1,-1,sw02866u,TRUE,minNumSelected=1,in,0,0,0,0,0,0,-
s_46,sw02866,sw02866,1,-1,sw02866u,TRUE,minNumSelected=1,the,0,0,0,0,0,0,-
s_46,sw02866,sw02866,1,-1,sw02866u,TRUE,minNumSelected=1,afternoon,0.6,0,1,1,1,0,1
s_47,sw02870,sw02870,1,-1,sw02870u,TRUE,minNumSelected=1,yeah,0.2,0,0,0,1,0,-
s_47,sw02870,sw02870,1,-1,sw02870u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,-
s_47,sw02870,sw02870,1,-1,sw02870u,TRUE,minNumSelected=1,do,0,0,0,0,0,0,-
s_47,sw02870,sw02870,1,-1,sw02870u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,0
s_47,sw02870,sw02870,1,-1,sw02870u,TRUE,minNumSelected=1,try,0.2,0,1,0,0,0,0
s_47,sw02870,sw02870,1,-1,sw02870u,TRUE,minNumSelected=1,and,0,0,0,0,0,0,-
s_47,sw02870,sw02870,1,-1,sw02870u,TRUE,minNumSelected=1,vote,1,1,1,1,1,1,0
s_47,sw02870,sw02870,1,-1,sw02870u,TRUE,minNumSelected=1,in,0,0,0,0,0,0,-
s_47,sw02870,sw02870,1,-1,sw02870u,TRUE,minNumSelected=1,every,0.8,1,1,1,1,0,-
s_47,sw02870,sw02870,1,-1,sw02870u,TRUE,minNumSelected=1,single,0.4,1,0,0,1,0,1
s_47,sw02870,sw02870,1,-1,sw02870u,TRUE,minNumSelected=1,election,1,1,1,1,1,1,1
s_48,sw03049,sw03049,1,-1,sw03049u,TRUE,minNumSelected=1,oh,0,0,0,0,0,0,-
s_48,sw03049,sw03049,1,-1,sw03049u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,-
s_48,sw03049,sw03049,1,-1,sw03049u,TRUE,minNumSelected=1,gue-,0,0,0,0,0,0,-
s_48,sw03049,sw03049,1,-1,sw03049u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,0
s_48,sw03049,sw03049,1,-1,sw03049u,TRUE,minNumSelected=1,think,0,0,0,0,0,0,0
s_48,sw03049,sw03049,1,-1,sw03049u,TRUE,minNumSelected=1,we,0,0,0,0,0,0,0
s_48,sw03049,sw03049,1,-1,sw03049u,TRUE,minNumSelected=1,rented,0.2,1,0,0,0,0,0
s_48,sw03049,sw03049,1,-1,sw03049u,TRUE,minNumSelected=1,Pretty,1,1,1,1,1,1,1
s_48,sw03049,sw03049,1,-1,sw03049u,TRUE,minNumSelected=1,Woman,1,1,1,1,1,1,1
s_48,sw03049,sw03049,1,-1,sw03049u,TRUE,minNumSelected=1,a,0,0,0,0,0,0,-
s_48,sw03049,sw03049,1,-1,sw03049u,TRUE,minNumSelected=1,couple,0,0,0,0,0,0,0
s_48,sw03049,sw03049,1,-1,sw03049u,TRUE,minNumSelected=1,weeks,0.4,0,1,1,0,0,1
s_48,sw03049,sw03049,1,-1,sw03049u,TRUE,minNumSelected=1,months,0.4,0,1,1,0,0,1
s_48,sw03049,sw03049,1,-1,sw03049u,TRUE,minNumSelected=1,ago,0,0,0,0,0,0,0
s_49,sw03096,sw03096,1,-1,sw03096u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,-
s_49,sw03096,sw03096,1,-1,sw03096u,TRUE,minNumSelected=1,am,0,0,0,0,0,0,-
s_49,sw03096,sw03096,1,-1,sw03096u,TRUE,minNumSelected=1,a,0,0,0,0,0,0,-
s_49,sw03096,sw03096,1,-1,sw03096u,TRUE,minNumSelected=1,drafter,1,1,1,1,1,1,-
s_49,sw03096,sw03096,1,-1,sw03096u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,0
s_49,sw03096,sw03096,1,-1,sw03096u,TRUE,minNumSelected=1,am,0,0,0,0,0,0,0
s_49,sw03096,sw03096,1,-1,sw03096u,TRUE,minNumSelected=1,in,0,0,0,0,0,0,-
s_49,sw03096,sw03096,1,-1,sw03096u,TRUE,minNumSelected=1,a,0,0,0,0,0,0,-
s_49,sw03096,sw03096,1,-1,sw03096u,TRUE,minNumSelected=1,man's,0.4,0,1,1,0,0,1
s_49,sw03096,sw03096,1,-1,sw03096u,TRUE,minNumSelected=1,job,0,0,0,0,0,0,0
s_49,sw03096,sw03096,1,-1,sw03096u,TRUE,minNumSelected=1,but,0,0,0,0,0,0,-
s_49,sw03096,sw03096,1,-1,sw03096u,TRUE,minNumSelected=1,we,0,0,0,0,0,0,0
s_49,sw03096,sw03096,1,-1,sw03096u,TRUE,minNumSelected=1,have,0,0,0,0,0,0,0
s_49,sw03096,sw03096,1,-1,sw03096u,TRUE,minNumSelected=1,got,0,0,0,0,0,0,0
s_49,sw03096,sw03096,1,-1,sw03096u,TRUE,minNumSelected=1,more,0,0,0,0,0,0,0
s_49,sw03096,sw03096,1,-1,sw03096u,TRUE,minNumSelected=1,women,0.4,0,1,1,0,0,1
s_49,sw03096,sw03096,1,-1,sw03096u,TRUE,minNumSelected=1,in,0,0,0,0,0,0,-
s_49,sw03096,sw03096,1,-1,sw03096u,TRUE,minNumSelected=1,it,0,0,0,0,0,0,0
s_49,sw03096,sw03096,1,-1,sw03096u,TRUE,minNumSelected=1,now,0,0,0,0,0,0,1
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,well,0,0,0,0,0,0,-
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,it,0,0,0,0,0,0,0
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,depends,0.4,1,0,0,1,0,1
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,where,0.2,0,0,0,1,0,0
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,in,0.2,1,0,0,0,0,-
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,Dallas,0.8,1,1,1,0,1,1
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,you,0,0,0,0,0,0,0
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,are,0,0,0,0,0,0,0
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,there,0,0,0,0,0,0,0
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,are,0,0,0,0,0,0,0
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,certainly,0,0,0,0,0,0,1
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,parts,0.2,0,1,0,0,0,1
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,of,0,0,0,0,0,0,-
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,town,0.2,0,1,0,0,0,1
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,1
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,would,0,0,0,0,0,0,0
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,not,0.4,0,0,1,0,1,0
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,want,0.2,0,0,1,0,0,1
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,to,0,0,0,0,0,0,-
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,live,0.4,0,1,1,0,0,1
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,in,0,0,0,0,0,0,-
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,yes,0.2,0,0,0,1,0,-
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,yes,0.4,1,1,0,0,0,-
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,and,0,0,0,0,0,0,-
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,0
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,think,0,0,0,0,0,0,0
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,uh,0,0,0,0,0,0,-
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,it's,0,0,0,0,0,0,0
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,becoming,0.4,0,1,1,0,0,1
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,uh,0,0,0,0,0,0,-
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,more,0.2,1,0,0,0,0,0
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,popular,0.8,1,1,1,0,1,1
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,then,0,0,0,0,0,0,0
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,it,0,0,0,0,0,0,0
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,has,0,0,0,0,0,0,1
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,been,0,0,0,0,0,0,0
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,for,0,0,0,0,0,0,-
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,a,0,0,0,0,0,0,-
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,while,0.2,0,0,1,0,0,0
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,0
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,think,0,0,0,0,0,0,0
s_52,sw03150,sw03150,1,-1,sw03150u,TRUE,minNumSelected=1,well,0,0,0,0,0,0,-
s_52,sw03150,sw03150,1,-1,sw03150u,TRUE,minNumSelected=1,it's,0,0,0,0,0,0,-
s_52,sw03150,sw03150,1,-1,sw03150u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,0
s_52,sw03150,sw03150,1,-1,sw03150u,TRUE,minNumSelected=1,am,0.2,0,1,0,0,0,0
s_52,sw03150,sw03150,1,-1,sw03150u,TRUE,minNumSelected=1,pretty,0,0,0,0,0,0,0
s_52,sw03150,sw03150,1,-1,sw03150u,TRUE,minNumSelected=1,much,0,0,0,0,0,0,1
s_52,sw03150,sw03150,1,-1,sw03150u,TRUE,minNumSelected=1,against,1,1,1,1,1,1,-
s_52,sw03150,sw03150,1,-1,sw03150u,TRUE,minNumSelected=1,it,0.4,1,0,0,1,0,0
s_53,sw03283,sw03283,1,-1,sw03283u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,0
s_53,sw03283,sw03283,1,-1,sw03283u,TRUE,minNumSelected=1,am,0,0,0,0,0,0,0
s_53,sw03283,sw03283,1,-1,sw03283u,TRUE,minNumSelected=1,very,0.2,0,0,0,1,0,0
s_53,sw03283,sw03283,1,-1,sw03283u,TRUE,minNumSelected=1,much,0.2,0,0,0,1,0,0
